id,department_id,slug,name
34340,116,sainte-radegonde-86,Sainte-radegonde
30409,104,entrevernes,Entrevernes
10645,58,gommerville-28,Gommerville
33019,110,faloise,La faloise
2400,37,baix,Baix
22821,89,warlaing,Warlaing
18519,80,folligny,Folligny
20578,84,noviant-aux-pres,Noviant-aux-pres
22101,87,chateau-brehain,Chateau-brehain
26414,94,behorleguy,Behorleguy
2180,37,vallon-pont-d-arc,Vallon-pont-d'arc
12714,63,lansac-33,Lansac
29761,102,neuville-sur-sarthe,Neuville-sur-sarthe
34419,116,buxeuil-86,Buxeuil
22815,89,catillon-sur-sambre,Catillon-sur-sambre
1393,33,theil-03,Le theil
22824,89,carnieres,Carnieres
17487,76,goujounac,Goujounac
15439,70,angresse,Angresse
17053,75,saint-michel-45,Saint-michel
6514,48,savigny-en-septaine,Savigny-en-septaine
12708,63,begles,Begles
17971,78,fau-de-peyre,Fau-de-peyre
12232,62,barcelonne-du-gers,Barcelonne-du-gers
8710,54,nontron,Nontron
20065,83,gravelle,La gravelle
32080,109,airvault,Airvault
12264,62,roques-32,Roques
23042,89,beauvois-en-cambresis,Beauvois-en-cambresis
21037,85,bure-55,Bure
7299,51,santosse,Santosse
28308,99,saint-jacques-des-arrets,Saint-jacques-des-arrets
14117,67,candes-saint-martin,Candes-saint-martin
36381,5974,canale-di-verde,Canale-di-verde
584,32,maast-et-violaine,Maast-et-violaine
26378,94,estos,Estos
13138,64,boisseron,Boisseron
17016,75,foucherolles,Foucherolles
36272,5973,cauro,Cauro
18328,79,bohalle,La bohalle
4247,42,saint-andre-de-vezines,Saint-andre-de-vezines
26304,94,monpezat,Monpezat
33508,112,sainte-juliette,Sainte-juliette
5951,47,marans-17,Marans
35673,120,vellescot,Vellescot
18753,80,savigny-le-vieux,Savigny-le-vieux
26631,95,moumoulous,Moumoulous
15732,70,arengosse,Arengosse
30835,106,saint-nicolas-d-aliermont,Saint-nicolas-d'aliermont
5929,47,saint-martial-17,Saint-martial
32139,109,saint-aubin-du-plain,Saint-aubin-du-plain
21843,87,woippy,Woippy
955,32,ambleny,Ambleny
7411,51,pouilly-en-auxois,Pouilly-en-auxois
9442,56,barret-de-lioure,Barret-de-lioure
35555,119,nuits,Nuits
11367,60,bouquet,Bouquet
3819,41,escueillens-et-saint-just-de-belengard,Escueillens-et-saint-just-de-belengard
14222,67,couziers,Couziers
25069,92,nortkerque,Nortkerque
18256,79,deneze-sous-doue,Deneze-sous-doue
13180,64,faugeres-34,Faugeres
25940,94,aste-beon,Aste-beon
12384,62,saint-ost,Saint-ost
10576,58,maintenon,Maintenon
15891,71,villexanton,Villexanton
12505,62,bezeril,Bezeril
9001,55,gratteris,Le gratteris
20179,83,quelaines-saint-gault,Quelaines-saint-gault
12033,61,guran,Guran
9713,56,solerieux,Solerieux
16040,72,chenereilles-42,Chenereilles
12538,62,sarcos,Sarcos
8869,55,hopital-saint-lieffroy,L'hopital-saint-lieffroy
13171,64,moureze,Moureze
35716,121,estouches,Estouches
15649,70,cazeres-sur-l-adour,Cazeres-sur-l'adour
36538,5974,casalta,Casalta
13096,63,barsac-33,Barsac
14316,67,avoine-37,Avoine
6040,47,saint-laurent-de-la-pree,Saint-laurent-de-la-pree
32175,109,combrand,Combrand
28386,100,montigny-les-vesoul,Montigny-les-vesoul
14722,68,saint-marcel-bel-accueil,Saint-marcel-bel-accueil
16832,74,saint-mars-la-jaille,Saint-mars-la-jaille
31262,107,vernou-la-celle-sur-seine,Vernou-la-celle-sur-seine
28541,100,comberjon,Comberjon
35972,123,epinay-sur-seine,Epinay-sur-seine
21918,87,maizeroy,Maizeroy
17513,77,granges-sur-lot,Granges-sur-lot
5253,45,saint-bonnet-de-salers,Saint-bonnet-de-salers
30897,106,chapelle-du-bourgay,La chapelle-du-bourgay
17271,76,quissac-46,Quissac
14834,68,rochetoirin,Rochetoirin
10769,58,arrou,Arrou
19699,82,epizon,Epizon
14448,68,gua-38,Le gua
17293,76,vergne-46,Lavergne
30942,106,thil-riberpre,Le thil-riberpre
30141,103,tignes,Tignes
29982,103,saint-alban-des-hurtieres,Saint-alban-des-hurtieres
16082,72,saint-pierre-de-boeuf,Saint-pierre-de-boeuf
30330,104,arbusigny,Arbusigny
3399,40,jessains,Jessains
4577,44,osmanville,Osmanville
16555,73,saint-geron,Saint-geron
20266,83,andouille,Andouille
12926,63,carbon-blanc,Carbon-blanc
10113,57,aulnay-sur-iton,Aulnay-sur-iton
31529,107,mouroux,Mouroux
9513,56,saou,Saou
23327,89,bethencourt,Bethencourt
33287,111,pechaudier,Pechaudier
7847,52,plouer-sur-rance,Plouer-sur-rance
17976,78,barjac-48,Barjac
6405,48,chaumont-18,Chaumont
9886,57,bosguerard-de-marcouville,Bosguerard-de-marcouville
6716,49,sioniac,Sioniac
20169,83,gastines,Gastines
35171,119,saint-germain-des-champs,Saint-germain-des-champs
34331,116,neuville-de-poitou,Neuville-de-poitou
35902,122,chatillon-92,Chatillon
17810,77,longueville-47,Longueville
15280,69,port-lesney,Port-lesney
4246,42,firmi,Firmi
32162,109,voultegon,Voultegon
25002,92,ambricourt,Ambricourt
12364,62,cazaux-villecomtal,Cazaux-villecomtal
22113,87,hattigny,Hattigny
21870,87,brouck,Brouck
11782,61,juzet-de-luchon,Juzet-de-luchon
5706,46,brie-sous-barbezieux,Brie-sous-barbezieux
19270,81,soulieres,Soulieres
23906,90,liancourt,Liancourt
32308,110,englebelmer,Englebelmer
7694,52,saint-alban-22,Saint-alban
19922,82,mareilles,Mareilles
14420,68,faverges-de-la-tour,Faverges-de-la-tour
18377,80,beauficel,Beauficel
8554,54,connezac,Connezac
24591,92,willerval,Willerval
14801,68,bellegarde-poussieu,Bellegarde-poussieu
33519,112,villemade,Villemade
2812,38,blombay,Blombay
13825,66,bagneux-36,Bagneux
27908,98,ammerschwihr,Ammerschwihr
20471,84,saulxures-les-nancy,Saulxures-les-nancy
25178,92,torcy-62,Torcy
34360,116,lizant,Lizant
24036,91,fleure-61,Fleure
27411,97,schweighouse-sur-moder,Schweighouse-sur-moder
74,31,conand,Conand
21057,85,montplonne,Montplonne
20499,84,thiaucourt-regnieville,Thiaucourt-regnieville
26875,95,benque-65,Benque
24500,91,verrieres-61,Verrieres
24397,91,belleme,Belleme
18852,80,dragey-ronthon,Dragey-ronthon
6821,49,marcillac-la-croze,Marcillac-la-croze
24547,92,hendecourt-les-cagnicourt,Hendecourt-les-cagnicourt
33916,115,saint-mars-la-reorthe,Saint-mars-la-reorthe
7247,51,saint-mesmin-21,Saint-mesmin
31522,107,mery-sur-marne,Mery-sur-marne
27400,97,domfessel,Domfessel
22809,89,wannehain,Wannehain
10827,58,chatenay-28,Chatenay
35701,120,lacollonge,Lacollonge
6744,49,jugeals-nazareth,Jugeals-nazareth
8574,54,chateau-l-eveque,Chateau-l'eveque
2549,38,blanzy-la-salonnaise,Blanzy-la-salonnaise
27185,97,gries,Gries
24456,91,corbon-61,Corbon
7262,51,gergueil,Gergueil
2291,37,laveyrune,Laveyrune
8320,54,mouleydier,Mouleydier
22913,89,tilloy-lez-cambrai,Tilloy-lez-cambrai
22998,89,mairieux,Mairieux
5997,47,migre,Migre
20683,84,jezainville,Jezainville
29796,102,chapelle-d-aligne,La chapelle-d'aligne
11071,59,saint-thois,Saint-thois
4089,41,arques-11,Arques
14969,69,montfleur,Montfleur
31729,108,orsonville,Orsonville
23624,90,canny-sur-therain,Canny-sur-therain
2720,38,vrigne-aux-bois,Vrigne-aux-bois
23786,90,feigneux,Feigneux
19910,82,soncourt-sur-marne,Soncourt-sur-marne
19123,81,epense,Epense
10321,57,guernanville,Guernanville
7455,51,thoisy-la-berchere,Thoisy-la-berchere
9816,57,suzay,Suzay
20078,83,ampoigne,Ampoigne
2432,37,saint-genest-de-beauzon,Saint-genest-de-beauzon
83,31,lurcy,Lurcy
29139,101,bruailles,Bruailles
28530,100,bouligney,Bouligney
23542,90,lormaison,Lormaison
18745,80,rampan,Rampan
7632,51,champ-d-oiseau,Champ-d'oiseau
31180,106,motteville,Motteville
4980,44,missy,Missy
16489,73,villettes-43,Les villettes
15252,69,molain-39,Molain
21312,85,islettes,Les islettes
9084,55,arcon-25,Arcon
11758,61,lanta,Lanta
11596,61,villaries,Villaries
23854,90,vauchelles,Vauchelles
31328,107,couilly-pont-aux-dames,Couilly-pont-aux-dames
13153,64,montblanc,Montblanc
31135,106,touffreville-la-cable,Touffreville-la-cable
31827,108,magny-les-hameaux,Magny-les-hameaux
31351,107,sancy-les-provins,Sancy-les-provins
6734,49,uzerche,Uzerche
23049,89,saint-pierre-brouck,Saint-pierre-brouck
29590,102,vouvray-sur-huisne,Vouvray-sur-huisne
35746,121,longpont-sur-orge,Longpont-sur-orge
25681,93,aydat,Aydat
32376,110,vron,Vron
32052,109,sainte-ouenne,Sainte-ouenne
12676,63,bouliac,Bouliac
2267,37,lac-d-issarles,Le lac-d'issarles
31733,108,dannemarie-78,Dannemarie
5983,47,sonnac-17,Sonnac
33720,114,rasteau,Rasteau
1144,32,buire,Buire
33529,112,saint-jean-du-bouzet,Saint-jean-du-bouzet
27297,97,bassemberg,Bassemberg
34032,115,saint-maurice-des-noues,Saint-maurice-des-noues
35093,118,pallegney,Pallegney
9540,56,saint-marcel-les-sauzet,Saint-marcel-les-sauzet
19680,82,brachay,Brachay
26714,95,castelnau-magnoac,Castelnau-magnoac
14534,68,virieu,Virieu
24845,92,foufflin-ricametz,Foufflin-ricametz
2253,37,jaunac,Jaunac
20614,84,laneuveville-aux-bois,Laneuveville-aux-bois
24063,91,condeau,Condeau
13431,64,causse-de-la-selle,Causse-de-la-selle
33076,111,durfort-81,Durfort
4723,44,saint-vigor-le-grand,Saint-vigor-le-grand
36396,5974,alzi,Alzi
16604,73,saint-just-pres-brioude,Saint-just-pres-brioude
2742,38,frety,Le frety
16993,75,gidy,Gidy
2293,37,saint-melany,Saint-melany
4635,44,sainte-honorine-de-ducy,Sainte-honorine-de-ducy
29220,101,saint-didier-en-bresse,Saint-didier-en-bresse
22130,87,bousseviller,Bousseviller
6666,49,chabrignac,Chabrignac
28253,99,regnie-durette,Regnie-durette
29399,101,menetreuil,Menetreuil
3033,39,brassac-09,Brassac
404,31,belmont-luthezieu,Belmont-luthezieu
18754,80,saussemesnil,Saussemesnil
29758,102,monhoudou,Monhoudou
3655,40,rigny-le-ferron,Rigny-le-ferron
476,32,guivry,Guivry
13804,65,eance,Eance
34350,116,lhommaize,Lhommaize
8326,54,gageac-et-rouillac,Gageac-et-rouillac
33162,111,puycalvel,Puycalvel
8256,53,saint-agnant-pres-crocq,Saint-agnant-pres-crocq
31745,108,breval,Breval
2465,38,auvillers-les-forges,Auvillers-les-forges
9668,56,charens,Charens
1158,32,septmonts,Septmonts
36566,5974,verdese,Verdese
22302,87,semecourt,Semecourt
5841,46,chevrerie,La chevrerie
20592,84,hoeville,Hoeville
11456,60,saint-jean-de-ceyrargues,Saint-jean-de-ceyrargues
16440,73,raucoules,Raucoules
23375,90,herelle,La herelle
31711,108,oinville-sur-montcient,Oinville-sur-montcient
10993,59,guipavas,Guipavas
23520,90,grandvilliers-60,Grandvilliers
28455,100,chapelle-saint-quillain,La chapelle-saint-quillain
16184,72,ambierle,Ambierle
14779,68,valbonnais,Valbonnais
23658,90,plessis-patte-d-oie,Le plessis-patte-d'oie
28263,99,saint-cyr-au-mont-d-or,Saint-cyr-au-mont-d'or
2411,37,soyons,Soyons
23187,89,anhiers,Anhiers
13088,63,guillac-33,Guillac
28577,100,chauvirey-le-chatel,Chauvirey-le-chatel
16011,71,villiersfaux,Villiersfaux
27019,96,baho,Baho
3239,40,magnant,Magnant
13154,64,viols-le-fort,Viols-le-fort
31513,107,rampillon,Rampillon
14369,68,saint-pierre-d-entremont-38,Saint-pierre-d'entremont
27110,96,escaro,Escaro
7254,51,etais,Etais
4945,44,meulles,Meulles
1228,32,autreville-02,Autreville
13467,65,roz-sur-couesnon,Roz-sur-couesnon
15299,69,valfin-sur-valouse,Valfin-sur-valouse
3291,40,chene,Le chene
45,31,cleyzieu,Cleyzieu
16050,72,chamba,La chamba
2608,38,prez,Prez
8933,55,liebvillers,Liebvillers
33934,115,pineaux,Les pineaux
31690,107,ussy-sur-marne,Ussy-sur-marne
1513,33,montaigu-le-blin,Montaigu-le-blin
2146,37,boree,Boree
36233,5973,orto,Orto
11763,61,merville-31,Merville
33028,110,dompierre-sur-authie,Dompierre-sur-authie
35809,121,saint-maurice-montcouronne,Saint-maurice-montcouronne
30394,104,mieussy,Mieussy
20852,84,mouaville,Mouaville
12433,62,roquefort-32,Roquefort
6627,48,crezancy-en-sancerre,Crezancy-en-sancerre
13238,64,magalas,Magalas
32895,110,velennes-80,Velennes
10986,59,loperec,Loperec
2396,37,asperjoc,Asperjoc
12092,61,marquefave,Marquefave
4854,44,moutiers-en-cinglais,Les moutiers-en-cinglais
12750,63,cantois,Cantois
21108,85,remennecourt,Remennecourt
1932,35,vars-05,Vars
14922,69,chaux-du-dombief,La chaux-du-dombief
12215,62,lalanne-32,Lalanne
11579,61,aurin,Aurin
20833,84,saxon-sion,Saxon-sion
28187,99,couzon-au-mont-d-or,Couzon-au-mont-d'or
34398,116,chapelle-montreuil,La chapelle-montreuil
18622,80,catteville,Catteville
17219,76,soturac,Soturac
31335,107,neufmoutiers-en-brie,Neufmoutiers-en-brie
22949,89,monceau-saint-waast,Monceau-saint-waast
19740,82,oudincourt,Oudincourt
28359,100,chenevrey-et-morogne,Chenevrey-et-morogne
15242,69,villechantria,Villechantria
35633,120,chevremont,Chevremont
31058,106,longroy,Longroy
4790,44,cormolain,Cormolain
14811,68,vif,Vif
19827,82,parnoy-en-bassigny,Parnoy-en-bassigny
22744,89,genech,Genech
34873,118,clerjus,Le clerjus
19542,81,vroil,Vroil
27253,97,saverne,Saverne
13820,66,fontenay-36,Fontenay
18953,80,gourbesville,Gourbesville
8749,54,boissiere-d-ans,La boissiere-d'ans
22775,89,broxeele,Broxeele
31179,106,riville,Riville
31635,107,lizy-sur-ourcq,Lizy-sur-ourcq
26707,95,lortet,Lortet
425,32,chambry-02,Chambry
12580,63,saint-christophe-des-bardes,Saint-christophe-des-bardes
36131,125,berville-95,Berville
24534,91,yvrandes,Yvrandes
6139,47,aumagne,Aumagne
13762,65,montreuil-des-landes,Montreuil-des-landes
26483,95,luby-betmont,Luby-betmont
31744,108,flexanville,Flexanville
2674,38,saint-germainmont,Saint-germainmont
36158,125,cormeilles-en-vexin,Cormeilles-en-vexin
36280,5973,zigliara,Zigliara
15874,71,mehers,Mehers
23219,89,gognies-chaussee,Gognies-chaussee
34986,118,sionne,Sionne
17540,77,saint-vite,Saint-vite
14763,68,vourey,Vourey
30098,103,chapelles,Les chapelles
13874,66,vouillon,Vouillon
15551,70,castaignos-souslens,Castaignos-souslens
22801,89,villers-en-cauchies,Villers-en-cauchies
15644,70,vielle-soubiran,Vielle-soubiran
35462,119,chassignelles,Chassignelles
5627,46,saint-fraigne,Saint-fraigne
35940,123,pavillons-sous-bois,Les pavillons-sous-bois
23243,89,raismes,Raismes
6525,48,soye-en-septaine,Soye-en-septaine
3664,41,labastide-en-val,Labastide-en-val
6653,48,beffes,Beffes
30451,106,veauville-les-quelles,Veauville-les-quelles
3095,39,artigat,Artigat
18346,79,maulevrier,Maulevrier
30828,106,chapelle-sur-dun,La chapelle-sur-dun
14407,68,pont-de-cheruy,Pont-de-cheruy
15813,71,cande-sur-beuvron,Cande-sur-beuvron
22554,88,poiseux,Poiseux
24798,92,siracourt,Siracourt
9920,57,bois-jerome-saint-ouen,Bois-jerome-saint-ouen
15370,69,gillois,Gillois
16655,74,montrelais,Montrelais
6121,47,expiremont,Expiremont
22352,87,marsilly-57,Marsilly
26333,94,lay-lamidou,Lay-lamidou
4898,44,orbec,Orbec
21415,86,sarzeau,Sarzeau
26665,95,ens,Ens
23160,89,maulde,Maulde
22734,89,roncq,Roncq
35333,119,voisines-89,Voisines
14155,67,sorigny,Sorigny
11101,59,quimper,Quimper
12155,62,ardizas,Ardizas
28435,100,velleguindry-et-levrecey,Velleguindry-et-levrecey
3852,41,peyrefitte-du-razes,Peyrefitte-du-razes
30546,106,flamanville-76,Flamanville
6483,48,neuilly-en-dun,Neuilly-en-dun
16443,73,chaudeyrolles,Chaudeyrolles
33367,111,travet,Le travet
2036,36,roubion,Roubion
22672,88,flety,Flety
11326,60,saint-gilles-30,Saint-gilles
20454,84,malavillers,Malavillers
370,31,prevessin-moens,Prevessin-moens
15044,69,entre-deux-monts,Entre-deux-monts
19266,81,bassu,Bassu
27363,97,schwobsheim,Schwobsheim
27285,97,wintershouse,Wintershouse
11245,60,vallabregues,Vallabregues
19125,81,ormes-51,Ormes
15596,70,larriviere-saint-savin,Larriviere-saint-savin
32008,109,saint-paul-en-gatine,Saint-paul-en-gatine
7953,52,merillac,Merillac
16531,73,saint-arcons-de-barges,Saint-arcons-de-barges
32658,110,folies,Folies
22191,87,saint-georges-57,Saint-georges
18778,80,pont-hebert,Pont-hebert
16549,73,laval-sur-doulon,Laval-sur-doulon
21390,86,guerno,Le guerno
2806,38,tetaigne,Tetaigne
967,32,savy,Savy
5174,44,saint-leger-dubosq,Saint-leger-dubosq
33921,115,velluire,Velluire
35986,124,villiers-sur-marne,Villiers-sur-marne
9483,56,begude-de-mazenc,La begude-de-mazenc
23651,90,ormoy-le-davien,Ormoy-le-davien
1081,32,parpeville,Parpeville
30909,106,freville-76,Freville
12132,62,plieux,Plieux
28691,100,cordonnet,Cordonnet
27146,96,oreilla,Oreilla
18049,79,rairies,Les rairies
11503,60,aigueze,Aigueze
4295,42,lestrade-et-thouels,Lestrade-et-thouels
14042,66,levroux,Levroux
14142,67,bossee,Bossee
2604,38,mont-saint-martin-08,Mont-saint-martin
19448,81,fismes,Fismes
6925,49,vars-sur-roseix,Vars-sur-roseix
30850,106,saint-martin-du-vivier,Saint-martin-du-vivier
23889,90,orvillers-sorel,Orvillers-sorel
29448,101,thil-sur-arroux,Thil-sur-arroux
10849,58,framboisiere,La framboisiere
8368,54,puyrenier,Puyrenier
16910,75,freville-du-gatinais,Freville-du-gatinais
22921,89,ohain,Ohain
7435,51,ampilly-les-bordes,Ampilly-les-bordes
27623,97,lorentzen,Lorentzen
30895,106,saint-wandrille-rancon,Saint-wandrille-rancon
6623,48,aubigny-sur-nere,Aubigny-sur-nere
17732,77,montignac-de-lauzun,Montignac-de-lauzun
33846,114,cairanne,Cairanne
31629,107,puisieux-77,Puisieux
29774,102,saint-victeur,Saint-victeur
10216,57,connelles,Connelles
23979,90,margny-aux-cerises,Margny-aux-cerises
14137,67,ports,Ports
7250,51,longecourt-les-culetre,Longecourt-les-culetre
34200,116,roiffe,Roiffe
9603,56,saint-may,Saint-may
12902,63,lugon-et-l-île-du-carnay,Lugon-et-l'ile-du-carnay
20341,84,saint-sauveur-54,Saint-sauveur
8705,54,bouillac-24,Bouillac
36486,5974,novella,Novella
5185,44,emieville,Emieville
21736,87,mey,Mey
13544,65,saint-sulpice-la-foret,Saint-sulpice-la-foret
3100,39,seix,Seix
9843,57,barquet,Barquet
21294,85,souhesmes-rampont,Les souhesmes-rampont
34834,118,vimenil,Vimenil
6871,49,saint-jal,Saint-jal
19297,81,sivry-ante,Sivry-ante
27979,98,lauw,Lauw
15141,69,buvilly,Buvilly
5717,46,guimps,Guimps
4030,41,douzens,Douzens
30304,104,challonges,Challonges
19110,81,saint-saturnin-51,Saint-saturnin
13053,63,berson,Berson
30948,106,sauqueville,Sauqueville
5526,46,chateauneuf-sur-charente,Chateauneuf-sur-charente
352,31,pizay,Pizay
25453,93,chambon-sur-dolore,Chambon-sur-dolore
21407,86,queven,Queven
14854,68,chevrieres-38,Chevrieres
29649,102,marolles-les-saint-calais,Marolles-les-saint-calais
18775,80,gatteville-le-phare,Gatteville-le-phare
26725,95,odos,Odos
35726,121,abbeville-la-riviere,Abbeville-la-riviere
5440,45,menet,Menet
17302,76,cazals-46,Cazals
11899,61,cambernard,Cambernard
7562,51,vielverge,Vielverge
33847,114,pertuis-84,Pertuis
3365,40,ailleville,Ailleville
773,32,tupigny,Tupigny
36151,125,noisy-sur-oise,Noisy-sur-oise
28296,99,dardilly,Dardilly
4152,42,clairvaux-d-aveyron,Clairvaux-d'aveyron
12906,63,saint-gervais-33,Saint-gervais
33688,113,saint-raphael-83,Saint-raphael
31229,107,obsonville,Obsonville
24814,92,sorrus,Sorrus
28230,99,saint-romain-en-gal,Saint-romain-en-gal
24614,92,labeuvriere,Labeuvriere
4400,42,cantoin,Cantoin
2210,37,vernon-07,Vernon
23040,89,quievy,Quievy
14616,68,culin,Culin
6859,49,saint-pardoux-corbier,Saint-pardoux-corbier
5761,46,rochette-16,La rochette
9666,56,loriol-sur-drome,Loriol-sur-drome
31801,108,arnouville-les-mantes,Arnouville-les-mantes
33337,111,saint-julien-gaulene,Saint-julien-gaulene
3733,41,tourouzelle,Tourouzelle
139,31,billiat,Billiat
17277,76,saint-clair-46,Saint-clair
12503,62,monpardiac,Monpardiac
29464,102,nouans,Nouans
3681,41,embres-et-castelmaure,Embres-et-castelmaure
35155,119,noe-89,Noe
2623,38,poilcourt-sydney,Poilcourt-sydney
26433,94,souraïde,Souraide
33418,112,varennes-82,Varennes
10228,57,merey,Merey
23341,90,abbeville-saint-lucien,Abbeville-saint-lucien
10379,57,pont-authou,Pont-authou
27446,97,walbourg,Walbourg
33449,112,comberouger,Comberouger
12164,62,larroque-sur-l-osse,Larroque-sur-l'osse
14626,68,chalons,Chalons
17541,77,sauveterre-la-lemance,Sauveterre-la-lemance
12035,61,plan-31,Le plan
18151,79,neuvy-en-mauges,Neuvy-en-mauges
1452,33,pouzy-mesangy,Pouzy-mesangy
30492,106,buchy-76,Buchy
25641,93,aubusson-d-auvergne,Aubusson-d'auvergne
8149,53,saint-priest-la-feuille,Saint-priest-la-feuille
12950,63,pout,Le pout
26507,95,senac,Senac
3736,41,saint-martin-lys,Saint-martin-lys
29534,102,allonnes-72,Allonnes
29224,101,saint-berain-sur-dheune,Saint-berain-sur-dheune
